title,url,source_type,relevance_score,date,summary
          
































 



        UNICEF_REACH_Report_Zaatari Population Count_December 2015_Final
      


        Document
      





            Download
          


            View
          


          752.47 KB
        

          Download Count:
          3,098
        



      UNICEF_REACH_Report_Zaatari Population Count_December 2015_Final
    

              Publish date: 28 August 2016 (8 years ago)
        
            Create date: 28 August 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatari Camp Restructure Report - April 2016
      


        Document
      





            Download
          


            View
          


          627.86 KB
        

          Download Count:
          4,728
        





              Publish date: 29 June 2016 (8 years ago)
        
            Create date: 29 June 2016 (8 years ago)
    



          Share this page:
          


































 



        Cash for Work in Zaatari Camp December 2016- Basic Needs and Livelihoods Working Group
      


        Document
      





            Download
          


            View
          


          481.09 KB
        

          Download Count:
          1,004
        





              Publish date: 2 February 2017 (8 years ago)
        
            Create date: 2 February 2017 (8 years ago)
    



          Share this page:
          
































 



        Oxfam: TRASH TALK Turning waste into work in Jordan’s Za’atari refugee camp
      


        Document
      





            Download
          


            View
          


          1.54 MB
        

          Download Count:
          5,658
        





              Publish date: 24 August 2017 (7 years ago)
        
            Create date: 24 August 2017 (7 years ago)
    



          Share this page:
          
































 



        FAQs: Work Permits for Syrian Refugees in the Urban Environment in Jordan
      


        Document
      





            Download
          


            View
          


          214.68 KB
        

          Download Count:
          2,224
        



      FAQs: Work Permits for Syrian Refugees in the Urban Environment in Jordan
    

              Publish date: 14 August 2016 (8 years ago)
        
            Create date: 14 August 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatari Camp Coordination Structure
      


        Document
      





            Download
          


            View
          


          194.26 KB
        

          Download Count:
          1,250
        





              Publish date: 24 July 2016 (8 years ago)
        
            Create date: 24 July 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatari Strategic Plan
      


        Document
      





            Download
          


            View
          


          530.46 KB
        

          Download Count:
          1,859
        





              Publish date: 4 May 2016 (8 years ago)
        
            Create date: 4 May 2016 (8 years ago)
    



          Share this page:
          


































 



        Relief International's Education Program in Zaatari Camp 
      


        Document
      





            Download
          


            View
          


          274.98 KB
        

          Download Count:
          1,484
        





              Publish date: 28 October 2014 (10 years ago)
        
            Create date: 28 October 2014 (10 years ago)
    



          Share this page:
          
































 



        Update on the Zaatari containerized wastewater treatment plant
      


        Document
      





            Download
          


            View
          


          1.13 MB
        

          Download Count:
          1,685
        





              Publish date: 11 September 2014 (10 years ago)
        
            Create date: 11 September 2014 (10 years ago)
    



          Share this page:
          
































 



        Water Network studies for Zaatari Camp
      


        Document
      





            Download
          


            View
          


          10.95 MB
        

          Download Count:
          2,915
        



      Water Network studies for Zaatari Camp
    

              Publish date: 12 May 2014 (10 years ago)
        
            Create date: 12 May 2014 (10 years ago)
    



          Share this page:
          
































 



         Weekly Report Public Health and Nutrition Jordan Week 5 HIS Zaatari
      


        Document
      





            Download
          


            View
          


          94.38 KB
        

          Download Count:
          1,196
        





              Publish date: 23 February 2014 (11 years ago)
        
            Create date: 23 February 2014 (11 years ago)
    



          Share this page:
          
































 



        Presentation of planned water network for Zaatari camp
      


        Document
      





            Download
          


            View
          


          1.97 MB
        

          Download Count:
          1,364
        





              Publish date: 16 February 2014 (11 years ago)
        
            Create date: 16 February 2014 (11 years ago)
    



          Share this page:
          


































 



        Relief International's Education Program in Zaatari Camp 
      


        Document
      





            Download
          


            View
          


          274.98 KB
        

          Download Count:
          1,484
        





              Publish date: 28 October 2014 (10 years ago)
        
            Create date: 28 October 2014 (10 years ago)
    



          Share this page:
          
































 



        Update on the Zaatari containerized wastewater treatment plant
      


        Document
      





            Download
          


            View
          


          1.13 MB
        

          Download Count:
          1,685
        





              Publish date: 11 September 2014 (10 years ago)
        
            Create date: 11 September 2014 (10 years ago)
    



          Share this page:
          
































 



        Water Network studies for Zaatari Camp
      


        Document
      





            Download
          


            View
          


          10.95 MB
        

          Download Count:
          2,915
        



      Water Network studies for Zaatari Camp
    

              Publish date: 12 May 2014 (10 years ago)
        
            Create date: 12 May 2014 (10 years ago)
    



          Share this page:
          
































 



         Weekly Report Public Health and Nutrition Jordan Week 5 HIS Zaatari
      


        Document
      





            Download
          


            View
          


          94.38 KB
        

          Download Count:
          1,196
        





              Publish date: 23 February 2014 (11 years ago)
        
            Create date: 23 February 2014 (11 years ago)
    



          Share this page:
          
































 



        Presentation of planned water network for Zaatari camp
      


        Document
      





            Download
          


            View
          


          1.97 MB
        

          Download Count:
          1,364
        





              Publish date: 16 February 2014 (11 years ago)
        
            Create date: 16 February 2014 (11 years ago)
    



          Share this page:
          


































 



        Zaatri Arrivals Graphs
      


        Document
      





            Download
          


            View
          


          410.64 KB
        

          Download Count:
          1,209
        





              Publish date: 23 November 2012 (12 years ago)
        
            Create date: 23 November 2012 (12 years ago)
    



          Share this page:
          


































 



        INCENTIVE-BASED VOLUNTEERING IN ZAATARI CAMP STANDARD OPERATING PROCEDURES
      


        Document
      





            Download
          


            View
          


          249.92 KB
        

          Download Count:
          936
        



      INCENTIVE-BASED VOLUNTEERING IN ZAATARI CAMP STANDARD OPERATING PROCEDURES
    

              Publish date: 9 August 2023 (1 year ago)
        
            Create date: 9 August 2023 (1 year ago)
    



          Share this page:
          
































 



        District Level SOPs orientations - Zaatari SGBV sub-working group
      


        Document
      





            Download
          


            View
          


          557.39 KB
        

          Download Count:
          1,453
        





              Publish date: 15 June 2014 (10 years ago)
        
            Create date: 15 June 2014 (10 years ago)
    



          Share this page:
          
































 



        Sexual and Gender Based Violence Field Sub Working Group, Zaatari camp - Terms of Reference
      


        Document
      





            Download
          


            View
          


          342.94 KB
        

          Download Count:
          1,938
        





              Publish date: 8 May 2014 (10 years ago)
        
            Create date: 8 May 2014 (10 years ago)
    



          Share this page:
          


































 



        Zaatri Who Does What Where (3D) - December 16, 2012
      


        Document
      





            Download
          


            View
          


          230.00 KB
        

          Download Count:
          3,362
        





              Publish date: 18 December 2012 (12 years ago)
        
            Create date: 18 December 2012 (12 years ago)
    



          Share this page:
          



































 
              View all
              (690)

Latest Documents

Latest Documents

Latest Documents

Select category
                




                      All Documents (690)




                      Assessments (30)




                      Communication with Communities (5)




                      Dashboards & Factsheets (194)




                      Data & Statistics (117)




                      Guidance (24)




                      Maps and geodata (80)




                      Meeting Minutes and Presentations (160)




                      Reports (55)




                      Reports and Assessments (79)




                      Reports and Policy Papers (21)




                      Situation Reports / Updates (10)




                      Situation Updates (9)




                      Statistics (1)




                      Terms of Reference (TOR) (3)




                      Updates (1)





 




                    All Documents (690)




                    Assessments (30)




                    Communication with Communities (5)




                    Dashboards & Factsheets (194)




                    Data & Statistics (117)




                    Guidance (24)




                    Maps and geodata (80)




                    Meeting Minutes and Presentations (160)




                    Reports (55)




                    Reports and Assessments (79)




                    Reports and Policy Papers (21)




                    Situation Reports / Updates (10)




                    Situation Updates (9)




                    Statistics (1)




                    Terms of Reference (TOR) (3)




                    Updates (1)










 



        Zaatari Health Information System - Profile Report Second Half 2024
      


        Document
      





            Download
          


            View
          


          911.29 KB
        

          Download Count:
          313
        



      Zaatari Health Information System - Profile Report Second Half 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          
































 



        Zaatari Health Information System - Summary Report Quarter 4 2024
      


        Document
      





            Download
          


            View
          


          576.37 KB
        

          Download Count:
          307
        



      Zaatari Health Information System - Summary Report Quarter 4 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          
































 



        Zaatari Health Information System - Annual Detailed Report 2024
      


        Document
      





            Download
          


            View
          


          657.08 KB
        

          Download Count:
          306
        



      Zaatari Health Information System - Annual Detailed Report 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          
































 



        Zaatari Health Information System - Annual Summary Report 2024
      


        Document
      





            Download
          


            View
          


          575.50 KB
        

          Download Count:
          292
        



      Zaatari Health Information System - Annual Summary Report 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          
































 



        Zaatari Health Information System - Annual Profile Report 2024
      


        Document
      





            Download
          


            View
          


          926.89 KB
        

          Download Count:
          314
        



      Zaatari Health Information System - Annual Profile Report 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          


































 



        UNICEF_REACH_Report_Zaatari Population Count_December 2015_Final
      


        Document
      





            Download
          


            View
          


          752.47 KB
        

          Download Count:
          3,098
        



      UNICEF_REACH_Report_Zaatari Population Count_December 2015_Final
    

              Publish date: 28 August 2016 (8 years ago)
        
            Create date: 28 August 2016 (8 years ago)
    



          Share this page:
          
































 



        JORDAN ASSESSMENT REPORT MARCH 2017
      


        Document
      





            Download
          


            View
          


          946.34 KB
        

          Download Count:
          3,768
        



      JORDAN ASSESSMENT REPORT MARCH 2017
    

              Publish date: 23 November 2017 (7 years ago)
        
            Create date: 23 November 2017 (7 years ago)
    



          Share this page:
          
































 



        NRC Youth Assessment
      


        Document
      





            Download
          


            View
          


          191.02 KB
        

          Download Count:
          1,516
        



      NRC Youth Assessment
    

              Publish date: 21 November 2017 (7 years ago)
        
            Create date: 21 November 2017 (7 years ago)
    



          Share this page:
          
































 



        IPSOS Demand Side Survey
      


        Document
      





            Download
          


            View
          


          2.13 MB
        

          Download Count:
          1,095
        



      IPSOS Demand Side Survey
    

              Publish date: 21 November 2017 (7 years ago)
        
            Create date: 21 November 2017 (7 years ago)
    



          Share this page:
          
































 



        REACH Winterisation Assessment for Zaatari Camp 
      


        Document
      





            Download
          


            View
          


          4.55 MB
        

          Download Count:
          1,140
        





              Publish date: 8 November 2015 (9 years ago)
        
            Create date: 8 November 2015 (9 years ago)
    



          Share this page:
          


































 



        [Protection] Zaatari Strategic development plan 2017-2020
      


        Document
      





            Download
          


            View
          


          311.99 KB
        

          Download Count:
          1,482
        



      [Protection] Zaatari Strategic development plan 2017-2020
    

              Publish date: 14 August 2016 (8 years ago)
        
            Create date: 14 August 2016 (8 years ago)
    



          Share this page:
          
































 



        Za
      


        Document
      





            Download
          


            View
          


          691.23 KB
        

          Download Count:
          1,125
        





              Publish date: 17 July 2016 (8 years ago)
        
            Create date: 17 July 2016 (8 years ago)
    



          Share this page:
          
































 



        Recycling in Za'atari Camp 
      


        Document
      





            Download
          


            View
          


          425.15 KB
        

          Download Count:
          1,150
        





              Publish date: 17 July 2016 (8 years ago)
        
            Create date: 17 July 2016 (8 years ago)
    



          Share this page:
          
































 



        Informing Refugees About Fraudulent Messages - Poster 
      


        Document
      





            Download
          


            View
          


          308.19 KB
        

          Download Count:
          1,108
        





              Publish date: 26 October 2015 (9 years ago)
        
            Create date: 26 October 2015 (9 years ago)
    



          Share this page:
          
































 



        Call for Applications Master Degree Scholarships for Jordanians and Syrian Refugees in Jordan
      


        Document
      





            Download
          


            View
          


          226.55 KB
        

          Download Count:
          1,090
        





              Publish date: 22 October 2015 (9 years ago)
        
            Create date: 22 October 2015 (9 years ago)
    



          Share this page:
          


































 



        Zaatari Health Information System - Profile Report Second Half 2024
      


        Document
      





            Download
          


            View
          


          911.29 KB
        

          Download Count:
          313
        



      Zaatari Health Information System - Profile Report Second Half 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          
































 



        Zaatari Health Information System - Summary Report Quarter 4 2024
      


        Document
      





            Download
          


            View
          


          576.37 KB
        

          Download Count:
          307
        



      Zaatari Health Information System - Summary Report Quarter 4 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          
































 



        Zaatari Health Information System - Annual Detailed Report 2024
      


        Document
      





            Download
          


            View
          


          657.08 KB
        

          Download Count:
          306
        



      Zaatari Health Information System - Annual Detailed Report 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          
































 



        Zaatari Health Information System - Annual Summary Report 2024
      


        Document
      





            Download
          


            View
          


          575.50 KB
        

          Download Count:
          292
        



      Zaatari Health Information System - Annual Summary Report 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          
































 



        Zaatari Health Information System - Annual Profile Report 2024
      


        Document
      





            Download
          


            View
          


          926.89 KB
        

          Download Count:
          314
        



      Zaatari Health Information System - Annual Profile Report 2024
    

              Publish date: 17 February 2025 (1 month ago)
        
            Create date: 17 February 2025 (1 month ago)
    



          Share this page:
          


































 



        Cash for Work in Zaatari Camp August 2017- Basic Needs and Livelihoods Working Group 
      


        Document
      





            Download
          


            View
          


          445.51 KB
        

          Download Count:
          1,081
        





              Publish date: 28 February 2018 (7 years ago)
        
            Create date: 28 February 2018 (7 years ago)
    



          Share this page:
          
































 



        Cash for Work in Zaatari Camp June 2017- Basic Needs and Livelihoods Working Group 
      


        Document
      





            Download
          


            View
          


          447.55 KB
        

          Download Count:
          947
        





              Publish date: 28 February 2018 (7 years ago)
        
            Create date: 28 February 2018 (7 years ago)
    



          Share this page:
          
































 



        Cash for Work in Zaatari Camp March 2017- Basic Needs and Livelihoods Working Group 
      


        Document
      





            Download
          


            View
          


          442.34 KB
        

          Download Count:
          780
        





              Publish date: 28 February 2018 (7 years ago)
        
            Create date: 28 February 2018 (7 years ago)
    



          Share this page:
          
































 



        Cash for Work in Zaatari Camp October 2017- Basic Needs and Livelihoods Working Group 
      


        Document
      





            Download
          


            View
          


          446.66 KB
        

          Download Count:
          842
        





              Publish date: 28 February 2018 (7 years ago)
        
            Create date: 28 February 2018 (7 years ago)
    



          Share this page:
          
































 



        Cash for Work in Zaatari Camp September 2017- Basic Needs and Livelihoods Working Group 
      


        Document
      





            Download
          


            View
          


          447.89 KB
        

          Download Count:
          1,033
        





              Publish date: 28 February 2018 (7 years ago)
        
            Create date: 28 February 2018 (7 years ago)
    



          Share this page:
          


































 



         Za'atari Camp Coordination Structure: Jordan Refugee Response
      


        Document
      





            Download
          


            View
          


          28.97 KB
        

          Download Count:
          1,157
        





              Publish date: 22 October 2017 (7 years ago)
        
            Create date: 22 October 2017 (7 years ago)
    



          Share this page:
          
































 



        Za'atari Camp Coordination Structure: Jordan Refugee Response
      


        Document
      





            Download
          


            View
          


          200.56 KB
        

          Download Count:
          1,079
        





              Publish date: 23 July 2017 (7 years ago)
        
            Create date: 23 July 2017 (7 years ago)
    



          Share this page:
          
































 



        Za'atari Camp Coordination Structure: Jordan Refugee Response
      


        Document
      





            Download
          


            View
          


          193.81 KB
        

          Download Count:
          1,009
        





              Publish date: 22 June 2017 (7 years ago)
        
            Create date: 22 June 2017 (7 years ago)
    



          Share this page:
          
































 



        Electrical training opportunity for refugees in Zaatari Camp with National Electricity Power Company (NEPCO) – Electric Training Centre (ETC... Document
      





            Download
          


            View
          


          690.82 KB
        

          Download Count:
          1,457
        





              Publish date: 6 April 2017 (8 years ago)
        
            Create date: 6 April 2017 (8 years ago)
    



          Share this page:
          
































 



        Cash for Work in Zaatari Camp December 2016- Basic Needs and Livelihoods Working Group
      


        Document
      





            Download
          


            View
          


          481.09 KB
        

          Download Count:
          1,004
        





              Publish date: 2 February 2017 (8 years ago)
        
            Create date: 2 February 2017 (8 years ago)
    



          Share this page:
          


































 



        Zaatari Camp's Facilities Map
      


        Document
      





            Download
          


            View
          


          3.46 MB
        

          Download Count:
          9,009
        



      Zaatari Camp's Facilities Map
    

              Publish date: 17 April 2017 (7 years ago)
        
            Create date: 17 April 2017 (7 years ago)
    



          Share this page:
          
































 



        Web Map for Zaatari 
      


        Document
      





            Download
          


            View
          


          5.14 MB
        

          Download Count:
          1,630
        



      Web Map for Zaatari 
    

              Publish date: 6 April 2017 (8 years ago)
        
            Create date: 6 April 2017 (8 years ago)
    



          Share this page:
          
































 



        Bus Stops in Zaatari Camp - September 2016
      


        Document
      





            Download
          


            View
          


          2.13 MB
        

          Download Count:
          2,725
        





              Publish date: 8 September 2016 (8 years ago)
        
            Create date: 8 September 2016 (8 years ago)
    



          Share this page:
          
































 



        REACH Zaatari camp General Infrastructure Map - November 2015 
      


        Document
      





            Download
          


            View
          


          3.42 MB
        

          Download Count:
          2,820
        





              Publish date: 29 November 2015 (9 years ago)
        
            Create date: 29 November 2015 (9 years ago)
    



          Share this page:
          
































 



        JORDAN - Zaatari camp Storm-water Runoff and Reported Flooding - November 2015
      


        Document
      





            Download
          


            View
          


          748.78 KB
        

          Download Count:
          1,250
        





              Publish date: 18 November 2015 (9 years ago)
        
            Create date: 18 November 2015 (9 years ago)
    



          Share this page:
          


































 



        Zaatari CMC Meeting of 4th of April 2017
      


        Document
      





            Download
          


            View
          


          610.99 KB
        

          Download Count:
          1,280
        



      Zaatari CMC Meeting of 4th of April 2017
    

              Publish date: 6 April 2017 (8 years ago)
        
            Create date: 6 April 2017 (8 years ago)
    



          Share this page:
          
































 



        Zaatari CMC Meeting Minutes of March 21, 2017
      


        Document
      





            Download
          


            View
          


          516.10 KB
        

          Download Count:
          1,053
        





              Publish date: 28 March 2017 (8 years ago)
        
            Create date: 28 March 2017 (8 years ago)
    



          Share this page:
          
































 



        Za'atari CMC Minutes of Meeting March 7th, 2017
      


        Document
      





            Download
          


            View
          


          536.61 KB
        

          Download Count:
          1,041
        





              Publish date: 9 March 2017 (8 years ago)
        
            Create date: 9 March 2017 (8 years ago)
    



          Share this page:
          
































 



        Za'atari CMC Minutes of Meeting February 21st, 2017
      


        Document
      





            Download
          


            View
          


          558.04 KB
        

          Download Count:
          698
        





              Publish date: 1 March 2017 (8 years ago)
        
            Create date: 1 March 2017 (8 years ago)
    



          Share this page:
          
































 



        Za'atari CMC Minutes of Meeting February 7th, 2017
      


        Document
      





            Download
          


            View
          


          764.68 KB
        

          Download Count:
          804
        





              Publish date: 14 February 2017 (8 years ago)
        
            Create date: 14 February 2017 (8 years ago)
    



          Share this page:
          


































 



        Zaatri Health Information System Q2 2016- Summary Report
      


        Document
      





            Download
          


            View
          


          30.20 KB
        

          Download Count:
          1,102
        





              Publish date: 14 September 2016 (8 years ago)
        
            Create date: 14 September 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatri Health Information System H1 2016- Profile Report
      


        Document
      





            Download
          


            View
          


          642.70 KB
        

          Download Count:
          1,314
        





              Publish date: 14 September 2016 (8 years ago)
        
            Create date: 14 September 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatari Camp Restructure Report - April 2016
      


        Document
      





            Download
          


            View
          


          627.86 KB
        

          Download Count:
          4,728
        





              Publish date: 29 June 2016 (8 years ago)
        
            Create date: 29 June 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatari Health Information System -Profile Report First Half 2024
      


        Document
      





            Download
          


            View
          


          925.07 KB
        

          Download Count:
          453
        



      Zaatari Health Information System -Profile Report First Half 2024
    

              Publish date: 27 August 2024 (7 months ago)
        
            Create date: 27 August 2024 (7 months ago)
    



          Share this page:
          
































 



        Zaatari Health Information System -Detailed Report Quarter 2 2024
      


        Document
      





            Download
          


            View
          


          625.75 KB
        

          Download Count:
          410
        



      Zaatari Health Information System -Detailed Report Quarter 2 2024
    

              Publish date: 27 August 2024 (7 months ago)
        
            Create date: 27 August 2024 (7 months ago)
    



          Share this page:
          


































 



        2024 VAF Socio-Economic Survey on Refugees in Camps
      


        Document
      





            Download
          


            View
          


          2.65 MB
        

          Download Count:
          581
        



      2024 VAF Socio-Economic Survey on Refugees in Camps
    

              Publish date: 1 July 2024 (9 months ago)
        
            Create date: 1 July 2024 (9 months ago)
    



          Share this page:
          
































 



        Zaatri Health Information System Q2 2016- Summary Report
      


        Document
      





            Download
          


            View
          


          30.20 KB
        

          Download Count:
          1,102
        





              Publish date: 14 September 2016 (8 years ago)
        
            Create date: 14 September 2016 (8 years ago)
    



          Share this page:
          
































 



        Zaatri Health Information System H1 2016- Profile Report
      


        Document
      





            Download
          


            View
          


          642.70 KB
        

